geoid,geoid20,year,denom_total_hh,denom_youth_hh,avg_hh_size,youth_singleparenthh_count,youth_singleparenthh_pct,families_children_count,families_children_pct,living_alone_count,living_alone_pct,same_sex_count,same_sex_pct,opp_sex_count,opp_sex_pct
1400000US06037124204,6037124204,2021,962,400,2.27,173,43.25,202,23.138603,178.092,20.4,32,3.3264034,260,27.027027
1400000US06037124300,6037124300,2021,1385,375,2.3299999,35,9.333333,242,20,310.97,25.700001,25,1.8050542,440,31.768953
1400000US06037124400,6037124400,2021,1686,886,2.79,55,6.207675,487,29.640902,392.677,23.9,12,.71174377,1094,64.887306
1400000US06037124500,6037124500,2021,1273,386,2.3099999,63,16.321243,204,16.748768,354.43802,29.1,10,.78554595,581,45.640221
1400000US06037124600,6037124600,2021,1400,357,2.1700001,62,17.366947,220,17.571884,376.85199,30.1,34,2.4285715,543,38.785713
1400000US06037124700,6037124700,2021,2573,699,2.1500001,248,35.479256,469,19.324268,516.95099,21.299999,198,7.6952972,1093,42.479595
1400000US06037124902,6037124902,2021,1618,576,2.0999999,86,14.930555,232,14.910026,368.772,23.700001,9,.55624229,571,35.290482
1400000US06037124903,6037124903,2021,1645,723,2.4200001,366,50.622406,339,21.633696,294.59598,18.799999,21,1.2765957,526,31.975683
1400000US06037125101,6037125101,2021,2167,266,1.88,18,6.7669172,131,6.4468503,310.896,15.3,54,2.4919243,788,36.363636
1400000US06037125102,6037125102,2021,871,381,2.1800001,31,8.1364832,174,20.86331,245.196,29.4,75,8.6107922,360,41.331802
1400000US06037125200,6037125200,2021,2071,815,2.0999999,164,20.1227,376,21.19504,251.90799,14.2,25,1.2071463,619,29.888943
1400000US06037125310,6037125310,2021,2382,400,1.77,89,22.25,228,11.638591,331.07098,16.9,60,2.5188916,578,24.265324
1400000US06037125321,6037125321,2021,1504,325,1.97,82,25.23077,99,7.1635313,302.65799,21.9,78,5.1861701,289,19.215425
1400000US06037125322,6037125322,2021,1613,0,1.46,0,,0,0,422.64902,31.1,66,4.0917544,184,11.407315
1400000US06037125402,6037125402,2021,2092,461,2.22,234,50.75922,267,13.107512,238.32899,11.7,8,.38240919,690,32.982792
1400000US06037125403,6037125403,2021,1392,108,1.88,20,18.518518,96,7.6923075,109.82401,8.8000002,8,.57471263,388,27.873564
1400000US06037125404,6037125404,2021,1790,81,1.73,0,0,54,3.4771409,29.507,1.9,0,0,264,14.748604
1400000US06037125501,6037125501,2021,1634,383,1.83,109,28.45953,207,12.865133,254.222,15.8,55,3.365973,444,27.172583
1400000US06037125502,6037125502,2021,2046,389,1.9299999,164,42.159382,189,9.5744677,570.48602,28.9,27,1.3196481,641,31.329424
1400000US06037125600,6037125600,2021,1348,600,2.4000001,164,27.333334,300,24.135157,377.87201,30.4,22,1.6320475,557,41.320477
1400000US06037127102,6037127102,2021,1599,1186,3.3900001,356,30.016863,482,31.815182,233.31,15.4,19,1.1882427,812,50.781738
1400000US06037127103,6037127103,2021,1326,610,2.55,150,24.590164,409,33.662552,223.56,18.4,7,.5279035,567,42.760181
1400000US06037127104,6037127104,2021,1423,906,2.8199999,447,49.337749,329,23.433048,276.58801,19.700001,31,2.1784961,720,50.597328
1400000US06037127210,6037127210,2021,2016,985,3.02,104,10.558375,403,21.447578,479.14499,25.5,34,1.6865079,936,46.42857
1400000US06037127220,6037127220,2021,1767,1311,3.1600001,349,26.620899,646,38.429504,428.655,25.5,0,0,913,51.669495
1400000US06037127300,6037127300,2021,1429,740,2.7,395,53.37838,427,31.937172,279.43298,20.9,23,1.6095171,593,41.497551
1400000US06037127400,6037127400,2021,2032,1472,3.27,126,8.559783,575,29.994783,322.056,16.799999,18,.88582677,1171,57.627953
1400000US06037127520,6037127520,2021,1500,1466,3.29,480,32.742157,534,36.032387,296.39999,20,0,0,638,42.533333
1400000US06037127603,6037127603,2021,932,736,3,247,33.559784,343,37.363834,100.98,11,0,0,365,39.16309
1400000US06037127604,6037127604,2021,1535,656,2.3,178,27.134146,334,23.340321,406.40399,28.4,25,1.6286645,635,41.368076
1400000US06037127605,6037127605,2021,1240,1091,3.24,405,37.121906,440,37.22504,125.29201,10.6,0,0,536,43.225807
1400000US06037127606,6037127606,2021,1201,622,2.8699999,145,23.311897,358,32.368896,297.51401,26.9,7,.58284765,497,41.382183
1400000US06037127711,6037127711,2021,1172,573,2.79,81,14.136126,296,26.59479,308.30099,27.700001,61,5.2047782,541,46.160408
1400000US06037127712,6037127712,2021,1618,903,2.4400001,187,20.708748,426,27.662338,203.28,13.2,29,1.7923362,665,41.100124
1400000US06037127803,6037127803,2021,1805,1014,2.9200001,162,15.976332,375,22.824102,469.89801,28.6,28,1.5512465,833,46.149586
1400000US06037127804,6037127804,2021,1647,1047,3.0599999,403,38.490925,441,28,337.04999,21.4,7,.42501518,609,36.976322
1400000US06037127805,6037127805,2021,1261,720,2.6500001,245,34.027779,315,25.382755,341.27499,27.5,0,0,552,43.77478
1400000US06037127806,6037127806,2021,1272,673,2.7,212,31.500744,386,33.770779,155.448,13.6,15,1.1792452,471,37.028301
1400000US06037127910,6037127910,2021,1643,1254,3.3099999,524,41.786285,491,33.885437,382.53598,26.4,0,0,746,45.404747
1400000US06037127920,6037127920,2021,1483,859,3.1800001,22,2.5611176,372,25.08429,333.67499,22.5,8,.53944707,819,55.225895
1400000US06037128101,6037128101,2021,1172,562,2.8099999,157,27.935944,249,23.380281,292.875,27.5,23,1.9624573,483,41.211605
1400000US06037128102,6037128102,2021,1636,1049,3.1300001,274,26.120115,426,27.360308,274.03201,17.6,17,1.0391198,923,56.418095
1400000US06037128210,6037128210,2021,1636,1578,3.3399999,446,28.263624,548,34.595959,256.608,16.200001,0,0,778,47.555012
1400000US06037128220,6037128220,2021,1235,469,2.3699999,103,21.96162,237,20.170214,217.375,18.5,22,1.7813765,459,37.165993
1400000US06037128302,6037128302,2021,1576,1105,3.1099999,88,7.9638009,440,29.569893,310.992,20.9,10,.63451779,759,48.159897
1400000US06037128303,6037128303,2021,1220,1022,3.22,325,31.800392,450,38.994801,107.322,9.3000002,45,3.6885245,518,42.459015
1400000US06037128400,6037128400,2021,1835,1099,2.6099999,409,37.215652,481,27.007299,363.32401,20.4,49,2.6702998,845,46.049046
1400000US06037128500,6037128500,2021,2209,655,1.98,153,23.358778,356,17.140106,540.02002,26,33,1.4938886,739,33.454052
1400000US06037128601,6037128601,2021,1762,1186,2.8800001,306,25.801012,549,32.8153,234.22,14,12,.68104428,798,45.289444
1400000US06037128602,6037128602,2021,1296,515,2.26,54,10.485436,276,21.732283,374.64999,29.5,27,2.0833333,582,44.907406
1400000US06037128703,6037128703,2021,1744,270,1.85,70,25.925926,155,9.6996241,361.14801,22.6,27,1.5481651,459,26.318808
1400000US06037128704,6037128704,2021,1012,350,2.4000001,29,8.2857141,222,23.768736,259.65201,27.799999,0,0,405,40.019764
1400000US06037128801,6037128801,2021,2115,386,1.97,77,19.948187,209,10.834629,262.34399,13.6,27,1.2765957,571,26.997637
1400000US06037128802,6037128802,2021,2228,775,2.2,169,21.806452,383,19.600819,572.52197,29.299999,32,1.4362657,916,41.113106
1400000US06037128910,6037128910,2021,1956,1012,2.49,90,8.893281,641,34.723728,474.42203,25.700001,48,2.4539878,873,44.631901
1400000US06037131021,6037131021,2021,1083,986,3.3599999,455,46.146046,487,47.327503,136.85699,13.3,8,.73868883,521,48.107109
1400000US06037131022,6037131022,2021,1098,517,2.78,72,13.926499,338,33.432247,270.948,26.799999,0,0,582,53.005463
1400000US06037131023,6037131023,2021,844,661,3.49,17,2.5718608,258,30.56872,140.94801,16.700001,25,2.9620852,547,64.810425
1400000US06037131024,6037131024,2021,1017,757,3.8800001,191,25.231176,296,29.540918,342.68402,34.200001,38,3.7364798,522,51.327435
1400000US06037131100,6037131100,2021,1080,643,3.1400001,141,21.928461,265,25.310411,283.737,27.1,15,1.3888888,591,54.722221
1400000US06037131200,6037131200,2021,1220,764,2.8199999,156,20.418848,330,27.049181,440.41998,36.099998,2,.16393442,720,59.016392
1400000US06037131300,6037131300,2021,1204,1304,3.8299999,493,37.806747,383,32.293423,359.358,30.299999,0,0,565,46.92691
1400000US06037131400,6037131400,2021,1905,1336,3.3699999,517,38.697605,511,27.77174,566.71997,30.799999,0,0,931,48.871391
1400000US06037131600,6037131600,2021,1425,1154,3.8099999,132,11.438475,517,39.616859,381.06,29.200001,0,0,865,60.701756
1400000US06037131701,6037131701,2021,1906,1362,2.9300001,172,12.628488,664,34.837357,543.21002,28.5,8,.41972718,933,48.950684
1400000US06037131702,6037131702,2021,1289,1074,3.3299999,237,22.067039,413,33.226067,364.19901,29.299999,20,1.5515903,647,50.193951
1400000US06037131801,6037131801,2021,1141,760,3.1199999,17,2.2368422,377,38.508682,200.69501,20.5,0,0,684,59.947414
1400000US06037131802,6037131802,2021,799,445,3.46,266,59.77528,115,15.498652,241.89198,32.599998,35,4.3804755,385,48.18523
1400000US06037131900,6037131900,2021,1413,844,3.28,88,10.42654,362,26.598089,397.41202,29.200001,37,2.6185422,879,62.208069
1400000US06037132001,6037132001,2021,1188,581,2.7,174,29.948364,288,24.242424,349.272,29.4,21,1.7676767,492,41.414143
1400000US06037132002,6037132002,2021,1170,957,3.1300001,113,11.807733,307,26.812227,285.10498,24.9,10,.85470086,790,67.52137
1400000US06037132101,6037132101,2021,1678,1366,2.8900001,992,72.620789,456,28.661219,294.33499,18.5,24,1.4302741,633,37.72348
1400000US06037132102,6037132102,2021,2154,1030,2.5,381,36.990292,499,23.306866,832.84906,38.900002,0,0,773,35.886723
1400000US06037132301,6037132301,2021,1480,803,2.97,427,53.175591,320,23.306627,281.465,20.5,0,0,597,40.337837
1400000US06037132302,6037132302,2021,1003,639,3.4400001,134,20.970266,277,28.352098,260.85901,26.700001,51,5.0847459,545,54.33699
1400000US06037132501,6037132501,2021,1305,913,3.49,299,32.74918,399,31.318682,479.02399,37.599998,0,0,646,49.501915
1400000US06037132502,6037132502,2021,1241,645,2.5999999,166,25.736435,297,24.626865,571.64404,47.400002,13,1.0475423,506,40.773571
1400000US06037132700,6037132700,2021,1752,1091,2.8399999,351,32.172318,451,27.168674,486.37997,29.299999,11,.62785387,955,54.509132
1400000US06037132900,6037132900,2021,1370,870,2.8699999,95,10.91954,429,32.898773,383.37601,29.4,34,2.4817519,766,55.912407
1400000US06037133000,6037133000,2021,1468,805,2.97,217,26.956522,290,20.180933,369.30902,25.700001,35,2.3841963,884,60.217983
1400000US06037133101,6037133101,2021,606,341,2.77,54,15.835777,187,30.858086,159.98399,26.4,0,0,291,48.019802
1400000US06037133102,6037133102,2021,1404,719,2.55,154,21.418636,317,23.104956,537.82404,39.200001,0,0,621,44.23077
1400000US06037134001,6037134001,2021,965,827,3.96,312,37.726723,298,31.434599,198.132,20.9,19,1.9689119,529,54.818653
1400000US06037134002,6037134002,2021,1203,790,3.1099999,252,31.898735,354,29.426434,494.43298,41.099998,0,0,534,44.389027
1400000US06037134101,6037134101,2021,1414,1398,4,215,15.379113,510,38.842346,337.44101,25.700001,10,.70721358,992,70.155586
1400000US06037134103,6037134103,2021,1330,1084,3.45,265,24.446495,363,28.650354,480.19302,37.900002,17,1.2781955,769,57.81955
1400000US06037134104,6037134104,2021,1374,965,3.3,247,25.595856,370,28.505392,394.59198,30.4,0,0,692,50.363899
1400000US06037134201,6037134201,2021,1385,903,3.48,66,7.30897,384,29.223743,331.12802,25.200001,0,0,835,60.288807
1400000US06037134302,6037134302,2021,1395,735,2.97,251,34.149658,287,20.964207,525.69604,38.400002,19,1.3620071,763,54.695339
1400000US06037134303,6037134303,2021,1912,863,2.8499999,136,15.758981,499,26.098326,623.31195,32.599998,54,2.8242679,1204,62.970711
1400000US06037134304,6037134304,2021,964,586,2.8199999,98,16.723549,255,27.127659,315.84,33.599998,0,0,506,52.489628
1400000US06037134305,6037134305,2021,1230,988,3.1400001,353,35.728745,405,34.090908,154.44,13,1,.08130081,521,42.357723
1400000US06037134306,6037134306,2021,1471,887,2.9200001,109,12.288613,367,25.085442,434.51102,29.700001,0,0,810,55.064583
1400000US06037134421,6037134421,2021,1547,861,2.97,76,8.8269453,509,34.161076,548.32001,36.799999,17,1.0989012,1148,74.208145
1400000US06037134422,6037134422,2021,1653,1026,3.0899999,195,19.005848,568,36.739975,538.008,34.799999,0,0,1052,63.641865
1400000US06037134423,6037134423,2021,1346,524,2.5799999,73,13.931297,312,23.744291,730.58398,55.599998,9,.66864783,704,52.30312
1400000US06037134424,6037134424,2021,1020,509,2.8,108,21.218075,286,28.039215,442.68002,43.400002,0,0,804,78.823532
1400000US06037134520,6037134520,2021,2059,1331,2.9000001,459,34.485348,607,32.494648,381.07199,20.4,8,.38853812,817,39.679455
1400000US06037134521,6037134521,2021,784,986,4.0900002,414,41.987831,355,47.019867,114.005,15.1,11,1.4030613,423,53.954082
1400000US06037134522,6037134522,2021,1549,1021,3.1199999,383,37.512241,414,28.81002,314.703,21.9,0,0,560,36.152355
1400000US06037134710,6037134710,2021,1656,1467,3.4000001,289,19.700068,568,35.522202,350.181,21.9,0,0,834,50.36232
1400000US06037134720,6037134720,2021,1801,1217,3.0599999,167,13.722268,630,35.815804,411.60599,23.4,39,2.1654637,949,52.692947
1400000US06037134801,6037134801,2021,1137,463,2.74,199,42.98056,210,19.195612,391.65198,35.799999,8,.70360601,394,34.652596
1400000US06037134802,6037134802,2021,893,452,3.48,108,23.893805,166,20.44335,370.27197,45.599998,12,1.343785,437,48.936169
1400000US06037134901,6037134901,2021,1039,535,2.6400001,142,26.542055,320,32.323231,397.98001,40.200001,9,.86621749,575,55.341675
1400000US06037134904,6037134904,2021,1501,808,3.26,300,37.128712,395,27.661064,405.552,28.4,5,.33311126,696,46.369087
1400000US06037134905,6037134905,2021,2923,395,1.9299999,146,36.962025,283,10.884615,327.60001,12.6,58,1.9842627,809,27.677044
1400000US06037134906,6037134906,2021,1156,696,2.8900001,119,17.097702,442,39.08046,225.069,19.9,23,1.9896194,557,48.183392
1400000US06037134907,6037134907,2021,1684,403,2.1900001,0,0,200,13.054831,0,0,164,9.7387171,533,31.650831
1400000US06037135102,6037135102,2021,1291,664,2.9200001,67,10.090362,439,36.161449,494.09802,40.700001,46,3.5631294,900,69.713402
1400000US06037135111,6037135111,2021,1317,803,2.99,91,11.332503,428,34.022259,345.95001,27.5,0,0,745,56.567959
1400000US06037135113,6037135113,2021,1498,477,2.4000001,127,26.624739,334,24.832714,310.69501,23.1,0,0,535,35.714287
1400000US06037135115,6037135115,2021,1836,558,2.1400001,143,25.627239,350,24.054983,267.72,18.4,26,1.416122,633,34.477123
1400000US06037135116,6037135116,2021,1000,267,1.59,59,22.097378,159,15.9,239,23.9,0,0,259,25.9
1400000US06037135201,6037135201,2021,936,876,3.3199999,94,10.730594,386,44.063927,296.96402,33.900002,24,2.5641026,582,62.179485
1400000US06037135202,6037135202,2021,1518,1306,3.1099999,97,7.427259,575,39.792389,371.36502,25.700001,0,0,1037,68.313568
1400000US06037135204,6037135204,2021,1625,1064,3.02,267,25.093985,459,28.246155,347.75,21.4,0,0,1060,65.230766
1400000US06037135205,6037135205,2021,771,472,2.6800001,163,34.533897,162,21.011673,377.01901,48.900002,0,0,455,59.014267
1400000US06037137000,6037137000,2021,1811,949,2.95,107,11.275026,409,23.806751,867.59003,50.5,0,0,1057,58.365543
1400000US06037137103,6037137103,2021,2560,639,2.25,65,10.172144,470,19.591496,770.07898,32.099998,0,0,1062,41.484375
1400000US06037137104,6037137104,2021,1003,500,2.6700001,16,3.2,267,28.404255,408.89999,43.5,5,.49850449,522,52.043869
1400000US06037137202,6037137202,2021,1383,620,2.54,81,13.064516,346,25.937031,168.084,12.6,20,1.4461316,633,45.770065
1400000US06037137203,6037137203,2021,849,821,2.95,297,36.175396,335,39.458187,239.418,28.200001,14,1.6489989,539,63.486454
1400000US06037137301,6037137301,2021,797,449,2.95,31,6.9042315,235,33.098591,232.87999,32.799999,3,.37641156,491,61.606022
1400000US06037137302,6037137302,2021,1574,840,2.79,55,6.5476189,426,27.644386,792.07404,51.400002,0,0,1032,65.565437
1400000US06037137401,6037137401,2021,1654,1092,2.95,145,13.278388,562,36.804192,465.73499,30.5,8,.48367593,944,57.073761
1400000US06037137402,6037137402,2021,2211,1422,2.6500001,0,0,702,33.798748,708.25696,34.099998,26,1.1759385,1252,56.625961
1400000US06037137501,6037137501,2021,2140,1117,2.51,294,26.320501,551,27.591387,557.16296,27.9,6,.28037384,913,42.663551
1400000US06037137502,6037137502,2021,1974,926,2.49,42,4.5356374,475,27.632345,517.41901,30.1,0,0,1050,53.19149
1400000US06037137504,6037137504,2021,698,495,2.99,29,5.8585858,246,36.444443,280.79999,41.599998,16,2.2922635,412,59.025787
1400000US06037138000,6037138000,2021,1905,1033,2.73,171,16.553726,507,28.579481,697.18201,39.299999,85,4.4619422,1125,59.055119
1400000US06037139001,6037139001,2021,2276,1194,2.4400001,43,3.6013401,617,27.767776,606.60596,27.299999,0,0,1290,56.678383
1400000US06037139200,6037139200,2021,2343,940,2.5999999,341,36.276596,419,19.106247,789.47998,36,98,4.182672,1147,48.95433
1400000US06037139301,6037139301,2021,1610,1037,2.8699999,249,24.011572,392,26.081171,572.64301,38.099998,34,2.1118011,800,49.689442
1400000US06037139302,6037139302,2021,2005,940,2.3900001,152,16.170214,483,25.32774,453.866,23.799999,0,0,892,44.488777
1400000US06037139303,6037139303,2021,2272,727,2.02,230,31.636864,401,18.703358,763.26398,35.599998,0,0,636,27.992958
1400000US06037139401,6037139401,2021,1222,360,2.1700001,50,13.888889,193,16.944689,422.56897,37.099998,11,.90016365,583,47.708675
1400000US06037139402,6037139402,2021,1006,671,3.0699999,124,18.479881,350,37.393162,307.944,32.900002,6,.59642148,710,70.576538
1400000US06037139502,6037139502,2021,1205,559,2.5799999,27,4.8300538,259,23.333334,438.45001,39.5,15,1.2448133,640,53.112034
1400000US06037139504,6037139504,2021,1953,593,2.1199999,125,21.079258,335,19.077448,558.40796,31.799999,12,.61443931,759,38.863289
1400000US06037139505,6037139505,2021,1578,331,1.6900001,21,6.3444109,256,16.580311,440.04001,28.5,0,0,459,29.087452
1400000US06037139506,6037139506,2021,1494,544,1.99,222,40.808823,268,17.938421,493.01999,33,0,0,493,32.998661
1400000US06037139600,6037139600,2021,2391,1035,2.27,202,19.516909,597,26.651785,1001.28,44.700001,0,0,1116,46.67503
1400000US06037139701,6037139701,2021,2308,1081,2.6600001,164,15.171138,490,23.135033,967.92603,45.700001,0,0,1287,55.762566
1400000US06037139703,6037139703,2021,963,507,2.8299999,8,1.5779092,228,26.792009,397.41699,46.700001,28,2.9075804,589,61.163033
1400000US06037139704,6037139704,2021,1037,898,2.8299999,189,21.04677,431,44.205128,354.90002,36.400002,17,1.6393442,632,60.945034
1400000US06037139705,6037139705,2021,1306,1032,3.1099999,91,8.8178291,451,35.124611,663.828,51.700001,2,.15313935,929,71.133232
1400000US06037139801,6037139801,2021,1261,774,2.8599999,5,.64599484,324,26.298702,521.13599,42.299999,10,.79302144,948,75.178429
1400000US06037139802,6037139802,2021,1421,864,2.8099999,39,4.5138888,435,31.52174,658.26001,47.700001,0,0,1154,81.210419
1400000US06037141101,6037141101,2021,2535,815,2,104,12.760736,458,20.547331,329.892,14.8,14,.55226827,716,28.244576
1400000US06037141102,6037141102,2021,1493,600,2.1400001,105,17.5,272,19.127989,291.51001,20.5,44,2.9470863,603,40.388481
1400000US06037141201,6037141201,2021,2219,564,1.9299999,155,27.482269,357,17.171717,247.40099,11.9,65,2.9292474,715,32.221722
1400000US06037141202,6037141202,2021,1546,446,2.04,71,15.919283,295,20.557491,360.185,25.1,22,1.4230272,643,41.591202
1400000US06037141303,6037141303,2021,1771,386,1.97,141,36.528496,234,13.829787,280.87201,16.6,39,2.2021456,728,41.10672
1400000US06037141304,6037141304,2021,1628,475,2.05,33,6.9473686,259,17.017082,383.54401,25.200001,53,3.2555282,523,32.125309
1400000US06037141305,6037141305,2021,1463,405,1.95,0,0,324,24.08922,314.72998,23.4,0,0,546,37.320576
